hour,day_of_week,is_weekend,is_peak_hour,school_open,college_open,festival,political_event,mall_opening,special_event,rain,traffic_index
1,1,0,0,1,1,0,0,0,0,0,51
2,1,0,0,1,1,0,0,0,0,0,58
3,1,0,0,1,1,0,0,0,0,1,77
4,1,0,0,1,1,0,0,0,0,0,41
5,1,0,0,1,1,0,0,0,0,0,40
6,1,0,0,1,1,0,0,0,0,0,57
7,1,0,0,1,1,0,0,0,0,0,77
8,1,0,1,1,1,0,0,0,0,1,138
9,1,0,1,1,1,0,0,0,0,0,98
10,1,0,1,1,1,0,0,0,0,0,84
11,1,0,0,1,1,0,0,0,0,0,68
12,1,0,0,1,1,0,0,0,0,2,138
13,1,0,0,1,1,0,0,0,0,0,79
14,1,0,0,1,1,0,0,0,0,1,136
15,1,0,0,1,1,0,0,0,0,0,58
16,1,0,0,1,1,0,0,0,0,0,62
17,1,0,1,1,1,0,0,0,0,0,138
18,1,0,1,1,1,0,0,0,0,1,142
19,1,0,1,1,1,0,0,0,0,0,127
20,1,0,0,1,1,0,0,0,0,2,177
21,1,0,0,1,1,0,0,0,0,0,47
22,1,0,0,1,1,0,0,0,0,0,45
23,1,0,0,1,1,0,0,0,0,0,44
0,2,0,0,1,1,0,0,0,0,1,87
1,2,0,0,1,1,0,0,0,0,0,47
2,2,0,0,1,1,0,0,0,0,1,71
3,2,0,0,1,1,0,0,0,0,2,101
4,2,0,0,1,1,0,0,0,0,2,100
5,2,0,0,1,1,0,0,0,0,0,41
6,2,0,0,1,1,0,0,0,0,0,43
7,2,0,0,1,1,0,0,0,0,1,103
8,2,0,1,1,1,0,0,0,0,0,101
9,2,0,1,1,1,0,0,0,0,0,103
10,2,0,1,1,1,0,0,0,0,0,82
11,2,0,0,1,1,0,0,0,0,0,63
12,2,0,0,1,1,0,0,0,0,0,71
13,2,0,0,1,1,0,0,0,0,0,71
14,2,0,0,1,1,0,0,0,0,0,73
15,2,0,0,1,1,0,0,0,0,0,100
16,2,0,0,1,1,0,0,0,0,0,60
17,2,0,1,1,1,0,0,0,0,0,138
18,2,0,1,1,1,0,0,0,0,0,121
19,2,0,1,1,1,0,0,0,0,0,141
20,2,0,0,1,1,0,0,0,0,0,122
21,2,0,0,1,1,0,0,0,0,0,56
22,2,0,0,1,1,0,0,0,0,0,42
23,2,0,0,1,1,0,0,0,0,1,78
0,3,0,0,1,1,0,0,0,0,0,42
1,3,0,0,1,1,0,0,0,0,1,66
2,3,0,0,1,1,0,0,0,0,0,47
3,3,0,0,1,1,0,0,0,0,0,38
4,3,0,0,1,1,0,0,0,0,0,62
5,3,0,0,1,1,0,0,0,0,0,43
6,3,0,0,1,1,0,0,0,0,0,43
7,3,0,0,1,1,0,0,0,0,0,79
8,3,0,1,1,1,0,0,0,0,0,101
9,3,0,1,1,1,0,0,0,0,0,102
10,3,0,1,1,1,0,0,0,0,0,98
11,3,0,0,1,1,0,0,0,0,2,130
12,3,0,0,1,1,0,0,0,0,0,92
13,3,0,0,1,1,0,0,0,0,0,70
14,3,0,0,1,1,0,0,0,0,0,71
15,3,0,0,1,1,0,0,0,0,0,57
16,3,0,0,1,1,0,0,0,0,1,85
17,3,0,1,1,1,0,0,0,0,0,132
18,3,0,1,1,1,0,0,0,0,0,122
19,3,0,1,1,1,0,0,0,0,1,148
20,3,0,0,1,1,0,0,0,0,0,120
21,3,0,0,1,1,0,0,0,0,0,48
22,3,0,0,1,1,0,0,0,0,2,128
23,3,0,0,1,1,0,0,0,0,0,48
0,4,0,0,1,1,0,0,0,0,0,38
1,4,0,0,1,1,0,0,0,0,0,50
2,4,0,0,1,1,0,0,0,0,0,45
3,4,0,0,1,1,0,0,0,0,0,42
4,4,0,0,1,1,0,0,0,0,1,66
5,4,0,0,1,1,0,0,0,0,0,41
6,4,0,0,1,1,0,0,0,0,1,62
7,4,0,0,1,1,0,0,0,0,2,145
8,4,0,1,1,1,0,0,0,0,0,103
9,4,0,1,1,1,0,0,0,0,0,103
10,4,0,1,1,1,0,0,0,0,0,106
11,4,0,0,1,1,0,0,0,0,2,131
12,4,0,0,1,1,0,0,0,0,1,98
13,4,0,0,1,1,0,0,0,0,0,68
14,4,0,0,1,1,0,0,0,0,0,73
15,4,0,0,1,1,0,0,0,0,0,63
16,4,0,0,1,1,0,0,0,0,2,118
17,4,0,1,1,1,0,0,0,0,0,119
18,4,0,1,1,1,0,0,0,0,0,121
19,4,0,1,1,1,0,0,0,0,1,143
20,4,0,0,1,1,0,0,0,0,0,118
21,4,0,0,1,1,0,0,0,0,0,45
22,4,0,0,1,1,0,0,0,0,0,53
23,4,0,0,1,1,0,0,0,0,0,52
0,5,1,0,0,1,0,0,0,0,0,13
1,5,1,0,0,1,0,0,0,0,2,75
2,5,1,0,0,1,0,0,0,0,0,12
3,5,1,0,0,1,0,0,0,0,0,13
4,5,1,0,0,1,0,0,0,0,0,17
5,5,1,0,0,1,0,0,0,0,0,35
6,5,1,0,0,1,0,0,0,0,0,57
7,5,1,0,0,1,0,0,0,0,1,63
8,5,1,1,0,1,0,0,0,0,1,102
9,5,1,1,0,1,0,0,0,0,0,63
10,5,1,1,0,1,0,0,0,0,0,60
11,5,1,0,0,1,0,0,0,0,0,122
12,5,1,0,0,1,0,0,0,0,2,102
13,5,1,0,0,1,0,0,0,0,0,47
14,5,1,0,0,1,0,0,0,0,1,69
15,5,1,0,0,1,0,0,0,0,0,35
16,5,1,0,0,1,0,0,0,0,2,99
17,5,1,1,0,1,0,0,0,0,1,122
18,5,1,1,0,1,0,0,0,0,1,117
19,5,1,1,0,1,0,0,0,0,0,94
20,5,1,0,0,1,0,0,0,0,0,93
21,5,1,0,0,1,0,0,0,0,0,59
22,5,1,0,0,1,0,0,0,0,1,56
23,5,1,0,0,1,0,0,0,0,0,22
0,6,1,0,0,1,0,0,0,0,2,72
1,6,1,0,0,1,0,0,0,0,1,47
2,6,1,0,0,1,0,0,0,0,0,18
3,6,1,0,0,1,0,0,0,0,1,42
4,6,1,0,0,1,0,0,0,0,0,17
5,6,1,0,0,1,0,0,0,0,0,35
6,6,1,0,0,1,0,0,0,0,0,13
7,6,1,0,0,1,0,0,0,0,0,38
8,6,1,1,0,1,0,0,0,0,1,87
9,6,1,1,0,1,0,0,0,0,0,63
10,6,1,1,0,1,0,0,0,0,0,62
11,6,1,0,0,1,0,0,0,0,0,38
12,6,1,0,0,1,0,0,0,0,1,70
13,6,1,0,0,1,0,0,0,0,0,47
14,6,1,0,0,1,0,0,0,0,1,69
15,6,1,0,0,1,0,0,0,0,0,46
16,6,1,0,0,1,0,0,0,0,0,56
17,6,1,1,0,1,0,0,0,0,0,96
18,6,1,1,0,1,0,0,0,0,0,97
19,6,1,1,0,1,0,0,0,0,1,123
20,6,1,0,0,1,0,0,0,0,0,101
21,6,1,0,0,1,0,0,0,0,1,48
22,6,1,0,0,1,0,0,0,0,0,19
23,6,1,0,0,1,0,0,0,0,0,26
0,0,0,0,1,1,0,0,0,0,2,102
1,0,0,0,1,1,0,0,0,0,1,107
2,0,0,0,1,1,0,0,0,0,0,39
3,0,0,0,1,1,0,0,0,0,0,38
4,0,0,0,1,1,0,0,0,0,0,41
5,0,0,0,1,1,0,0,0,0,0,58
6,0,0,0,1,1,0,0,0,0,1,77
7,0,0,0,1,1,0,0,0,0,1,101
8,0,0,1,1,1,0,0,0,0,0,97
9,0,0,1,1,1,0,0,0,0,2,159
10,0,0,1,1,1,0,0,0,0,0,88
11,0,0,0,1,1,0,0,0,0,0,57
12,0,0,0,1,1,0,0,0,0,0,71
13,0,0,0,1,1,0,0,0,0,0,70
14,0,0,0,1,1,0,0,0,0,0,74
15,0,0,0,1,1,0,0,0,0,0,58
16,0,0,0,1,1,0,0,0,0,0,61
17,0,0,1,1,1,0,0,0,0,0,117
18,0,0,1,1,1,0,0,0,0,1,157
19,0,0,1,1,1,0,0,0,0,0,123
20,0,0,0,1,1,0,0,0,0,0,140
21,0,0,0,1,1,0,0,0,0,1,73
22,0,0,0,1,1,0,0,0,0,2,147
23,0,0,0,1,1,0,0,0,0,2,126
0,1,0,0,1,1,0,0,1,0,0,118
1,1,0,0,1,1,0,0,0,0,0,77
2,1,0,0,1,1,0,0,0,0,0,39
3,1,0,0,1,1,0,0,0,0,0,40
4,1,0,0,1,1,0,0,0,0,2,101
5,1,0,0,1,1,0,0,0,0,0,41
6,1,0,0,1,1,0,0,0,0,0,46
7,1,0,0,1,1,0,0,0,0,0,86
8,1,0,1,1,1,0,0,0,0,0,97
9,1,0,1,1,1,0,0,0,0,1,124
10,1,0,1,1,1,0,0,0,0,0,83
11,1,0,0,1,1,0,0,0,0,0,65
12,1,0,0,1,1,0,0,0,0,0,73
13,1,0,0,1,1,0,0,0,0,0,91
14,1,0,0,1,1,0,0,0,0,0,72
15,1,0,0,1,1,0,0,0,0,0,61
16,1,0,0,1,1,0,0,0,0,0,79
17,1,0,1,1,1,0,0,0,0,1,144
18,1,0,1,1,1,0,0,0,0,2,177
19,1,0,1,1,1,0,0,0,0,2,177
20,1,0,0,1,1,0,0,0,0,2,182
21,1,0,0,1,1,0,0,0,0,0,137
22,1,0,0,1,1,0,0,0,0,0,42
23,1,0,0,1,1,0,0,0,0,0,45
0,2,0,0,1,1,0,0,0,0,1,67
1,2,0,0,1,1,0,0,0,0,2,97
2,2,0,0,1,1,0,0,0,0,1,76
3,2,0,0,1,1,0,0,0,0,0,57
4,2,0,0,1,1,0,0,0,0,2,123
5,2,0,0,1,1,0,0,0,0,0,40
6,2,0,0,1,1,0,0,0,0,0,37
7,2,0,0,1,1,0,0,0,0,0,72
8,2,0,1,1,1,0,0,0,0,0,106
9,2,0,1,1,1,0,0,0,0,0,102
10,2,0,1,1,1,0,0,0,0,0,86
11,2,0,0,1,1,0,0,0,0,0,83
12,2,0,0,1,1,0,0,0,0,0,73
13,2,0,0,1,1,0,0,0,0,1,96
14,2,0,0,1,1,0,0,0,0,0,67
15,2,0,0,1,1,0,0,0,0,0,61
16,2,0,0,1,1,0,0,0,0,1,84
17,2,0,1,1,1,0,0,0,0,2,178
18,2,0,1,1,1,0,0,0,0,0,118
19,2,0,1,1,1,0,0,0,0,0,121
20,2,0,0,1,1,0,0,0,0,0,132
21,2,0,0,1,1,0,0,0,0,0,45
22,2,0,0,1,1,0,0,0,0,0,53
23,2,0,0,1,1,0,0,0,0,1,71
0,3,0,0,1,1,0,0,0,0,0,42
1,3,0,0,1,1,0,0,0,0,1,106
2,3,0,0,1,1,0,0,0,0,1,62
3,3,0,0,1,1,0,0,0,0,2,103
4,3,0,0,1,1,0,0,0,0,0,63
5,3,0,0,1,1,0,0,0,0,2,102
6,3,0,0,1,1,0,0,0,0,0,43
7,3,0,0,1,1,0,0,0,0,0,75
8,3,0,1,1,1,0,0,0,0,0,106
9,3,0,1,1,1,0,0,0,0,0,119
10,3,0,1,1,1,0,0,0,0,1,112
11,3,0,0,1,1,0,0,0,0,0,58
12,3,0,0,1,1,0,0,0,0,0,72
13,3,0,0,1,1,0,0,0,0,0,69
14,3,0,0,1,1,0,0,0,0,0,73
15,3,0,0,1,1,0,0,0,0,0,59
16,3,0,0,1,1,0,0,0,0,1,88
17,3,0,1,1,1,0,0,0,0,0,119
18,3,0,1,1,1,0,0,0,0,0,160
19,3,0,1,1,1,0,0,0,0,0,120
20,3,0,0,1,1,0,0,0,0,0,122
21,3,0,0,1,1,0,0,0,0,0,45
22,3,0,0,1,1,0,0,0,0,0,83
23,3,0,0,1,1,0,0,0,0,2,118
0,4,0,0,1,1,0,0,0,0,0,47
1,4,0,0,1,1,0,0,0,0,0,42
2,4,0,0,1,1,0,0,0,0,0,51
3,4,0,0,1,1,0,0,0,0,1,66
4,4,0,0,1,1,0,0,0,0,0,42
5,4,0,0,1,1,0,0,0,0,0,37
6,4,0,0,1,1,0,0,0,0,1,76
7,4,0,0,1,1,0,0,0,0,0,87
8,4,0,1,1,1,0,0,0,0,0,122
9,4,0,1,1,1,0,0,0,0,0,119
10,4,0,1,1,1,0,0,0,0,0,83
11,4,0,0,1,1,0,0,0,0,0,61
12,4,0,0,1,1,0,0,0,0,0,68
13,4,0,0,1,1,0,0,0,0,0,93
14,4,0,0,1,1,0,0,0,0,0,72
15,4,0,0,1,1,0,0,0,0,0,77
16,4,0,0,1,1,0,0,0,0,2,122
17,4,0,1,1,1,0,0,0,0,1,146
18,4,0,1,1,1,0,0,0,0,1,143
19,4,0,1,1,1,0,0,0,0,0,119
20,4,0,0,1,1,0,0,0,0,0,139
21,4,0,0,1,1,0,0,0,0,0,47
22,4,0,0,1,1,0,0,0,0,0,42
23,4,0,0,1,1,0,0,0,0,2,108
0,5,1,0,0,1,0,0,0,0,0,15
1,5,1,0,0,1,0,0,0,0,0,16
2,5,1,0,0,1,0,0,0,0,0,17
3,5,1,0,0,1,0,0,0,0,0,34
4,5,1,0,0,1,0,0,0,0,0,14
5,5,1,0,0,1,0,0,0,0,0,12
6,5,1,0,0,1,0,0,0,0,0,14
7,5,1,0,0,1,0,0,0,0,1,61
8,5,1,1,0,1,0,0,0,0,0,57
9,5,1,1,0,1,0,0,0,0,2,118
10,5,1,1,0,1,0,0,0,0,1,82
11,5,1,0,0,1,0,0,0,0,0,43
12,5,1,0,0,1,0,0,0,0,1,71
13,5,1,0,0,1,0,0,0,0,0,58
14,5,1,0,0,1,0,0,0,0,2,146
15,5,1,0,0,1,0,0,0,0,0,33
16,5,1,0,0,1,0,0,0,0,0,37
17,5,1,1,0,1,0,0,0,0,0,92
18,5,1,1,0,1,0,0,0,0,0,96
19,5,1,1,0,1,0,0,0,0,2,166
20,5,1,0,0,1,0,0,0,0,0,103
21,5,1,0,0,1,0,0,0,0,0,20
22,5,1,0,0,1,0,0,0,0,0,17
23,5,1,0,0,1,0,0,0,0,2,81
0,6,1,0,0,1,0,0,0,0,0,14
1,6,1,0,0,1,0,0,0,0,0,23
2,6,1,0,0,1,0,0,0,0,0,15
3,6,1,0,0,1,0,0,0,0,1,40
4,6,1,0,0,1,0,0,0,0,0,18
5,6,1,0,0,1,0,0,0,0,0,15
6,6,1,0,0,1,0,0,0,0,0,16
7,6,1,0,0,1,0,0,0,0,1,60
8,6,1,1,0,1,0,0,0,0,0,57
9,6,1,1,0,1,0,0,0,0,0,64
10,6,1,1,0,1,0,0,0,0,0,81
11,6,1,0,0,1,0,0,0,0,1,58
12,6,1,0,0,1,0,0,0,0,2,144
13,6,1,0,0,1,0,0,0,0,0,47
14,6,1,0,0,1,0,0,0,0,0,51
15,6,1,0,0,1,0,0,0,0,0,54
16,6,1,0,0,1,0,0,0,0,0,35
17,6,1,1,0,1,0,0,0,0,0,107
18,6,1,1,0,1,0,0,0,0,0,93
19,6,1,1,0,1,0,0,0,0,0,93
20,6,1,0,0,1,0,0,0,0,2,157
21,6,1,0,0,1,0,0,0,0,0,40
22,6,1,0,0,1,0,0,0,0,0,37
23,6,1,0,0,1,0,0,0,0,0,22
0,0,0,0,1,1,0,0,0,0,0,40
1,0,0,0,1,1,0,0,0,0,0,41
2,0,0,0,1,1,0,0,0,0,0,132
3,0,0,0,1,1,0,0,0,0,0,43
4,0,0,0,1,1,0,0,0,0,1,67
5,0,0,0,1,1,0,0,0,0,2,99
6,0,0,0,1,1,0,0,0,0,0,47
7,0,0,0,1,1,0,0,0,0,0,76
8,0,0,1,1,1,0,0,0,0,0,140
9,0,0,1,1,1,0,0,0,0,0,98
10,0,0,1,1,1,0,0,0,0,0,126
11,0,0,0,1,1,0,0,0,0,1,82
12,0,0,0,1,1,0,0,0,0,2,129
13,0,0,0,1,1,0,0,0,0,2,137
14,0,0,0,1,1,0,0,0,0,0,75
15,0,0,0,1,1,0,0,0,0,1,103
16,0,0,0,1,1,0,0,0,0,1,87
17,0,0,1,1,1,0,0,0,0,0,119
18,0,0,1,1,1,0,0,0,0,0,123
19,0,0,1,1,1,0,0,0,0,1,143
20,0,0,0,1,1,0,0,0,0,0,160
21,0,0,0,1,1,0,0,0,0,0,47
22,0,0,0,1,1,0,0,0,0,0,46
23,0,0,0,1,1,0,0,0,0,0,42
0,1,0,0,1,1,0,0,0,0,0,40
1,1,0,0,1,1,0,0,0,0,2,99
2,1,0,0,1,1,0,0,0,0,0,41
3,1,0,0,1,1,0,0,0,0,0,42
4,1,0,0,1,1,0,0,0,0,0,38
5,1,0,0,1,1,0,0,0,0,0,131
6,1,0,0,1,1,0,0,0,0,0,41
7,1,0,0,1,1,0,0,0,0,0,74
8,1,0,1,1,1,0,0,0,0,0,187
9,1,0,1,1,1,0,0,0,0,0,113
10,1,0,1,1,1,0,0,0,0,0,176
11,1,0,0,1,1,0,0,0,0,0,101
12,1,0,0,1,1,0,0,0,0,0,67
13,1,0,0,1,1,0,0,0,0,0,72
14,1,0,0,1,1,0,0,0,0,2,128
15,1,0,0,1,1,0,0,0,0,0,62
16,1,0,0,1,1,0,0,0,0,0,68
17,1,0,1,1,1,0,0,0,0,0,117
18,1,0,1,1,1,0,0,0,0,0,128
19,1,0,1,1,1,0,0,0,0,2,185
20,1,0,0,1,1,0,0,0,0,0,117
21,1,0,0,1,1,0,0,0,0,0,63
22,1,0,0,1,1,0,0,0,0,0,44
23,1,0,0,1,1,0,0,0,0,0,44
0,2,0,0,1,1,0,0,0,0,1,87
1,2,0,0,1,1,0,0,0,0,0,41
2,2,0,0,1,1,0,0,0,0,0,53
3,2,0,0,1,1,0,0,0,0,0,39
4,2,0,0,1,1,0,0,0,0,0,38
5,2,0,0,1,1,0,0,0,0,1,74
6,2,0,0,1,1,0,0,0,0,0,43
7,2,0,0,1,1,0,0,0,0,0,78
8,2,0,1,1,1,0,0,0,0,0,100
9,2,0,1,1,1,0,0,0,0,0,117
10,2,0,1,1,1,0,0,0,0,0,82
11,2,0,0,1,1,0,0,0,0,0,78
12,2,0,0,1,1,0,0,0,0,0,71
13,2,0,0,1,1,0,0,0,0,0,78
14,2,0,0,1,1,0,0,0,0,0,87
15,2,0,0,1,1,0,0,0,0,2,119
16,2,0,0,1,1,0,0,0,0,0,63
17,2,0,1,1,1,0,0,0,0,0,130
18,2,0,1,1,1,0,0,0,0,0,131
19,2,0,1,1,1,0,0,0,0,0,121
20,2,0,0,1,1,0,0,0,0,0,126
21,2,0,0,1,1,0,0,0,0,1,77
22,2,0,0,1,1,0,0,0,0,0,57
23,2,0,0,1,1,0,0,0,0,0,56
0,3,0,0,1,1,0,0,0,0,0,38
1,3,0,0,1,1,0,0,0,0,0,129
2,3,0,0,1,1,0,0,0,0,0,42
3,3,0,0,1,1,0,0,0,0,1,65
4,3,0,0,1,1,0,0,0,0,0,39
5,3,0,0,1,1,0,0,0,0,0,38
6,3,0,0,1,1,0,0,0,0,0,38
7,3,0,0,1,1,0,0,0,0,0,78
8,3,0,1,1,1,0,0,0,0,0,102
9,3,0,1,1,1,0,0,0,0,0,104
10,3,0,1,1,1,0,0,0,0,0,82
11,3,0,0,1,1,0,0,0,0,0,63
12,3,0,0,1,1,0,0,0,0,0,68
13,3,0,0,1,1,0,0,0,0,0,71
14,3,0,0,1,1,0,0,0,0,0,70
15,3,0,0,1,1,0,0,0,0,0,60
16,3,0,0,1,1,0,0,0,0,0,98
17,3,0,1,1,1,0,0,0,0,0,141
18,3,0,1,1,1,0,0,0,0,0,139
19,3,0,1,1,1,0,0,0,0,1,145
20,3,0,0,1,1,0,0,0,0,0,121
21,3,0,0,1,1,0,0,0,0,0,46
22,3,0,0,1,1,0,0,0,0,0,52
23,3,0,0,1,1,0,0,0,0,0,43
0,4,0,0,1,1,0,0,0,0,0,41
1,4,0,0,1,1,0,0,0,0,0,43
2,4,0,0,1,1,0,0,0,0,0,39
3,4,0,0,1,1,0,0,0,0,0,130
4,4,0,0,1,1,0,0,0,0,0,53
5,4,0,0,1,1,0,0,0,0,1,72
6,4,0,0,1,1,0,0,0,0,0,39
7,4,0,0,1,1,0,0,0,0,0,95
8,4,0,1,1,1,0,0,0,0,0,103
9,4,0,1,1,1,0,0,0,0,0,139
10,4,0,1,1,1,0,0,0,0,0,85
11,4,0,0,1,1,0,0,0,0,0,57
12,4,0,0,1,1,0,0,0,0,0,78
13,4,0,0,1,1,0,0,0,0,0,70
14,4,0,0,1,1,0,0,0,0,1,116
15,4,0,0,1,1,0,0,0,0,2,157
16,4,0,0,1,1,0,0,0,0,0,59
17,4,0,1,1,1,0,0,0,0,0,122
18,4,0,1,1,1,0,0,0,0,0,118
19,4,0,1,1,1,0,0,0,0,0,143
20,4,0,0,1,1,0,0,0,0,0,122
21,4,0,0,1,1,0,0,0,0,0,48
22,4,0,0,1,1,0,0,0,0,2,102
23,4,0,0,1,1,0,0,0,0,0,42
0,5,1,0,0,1,0,0,0,0,0,25
1,5,1,0,0,1,0,0,0,0,0,16
2,5,1,0,0,1,0,0,0,0,1,42
3,5,1,0,0,1,0,0,0,0,0,23
4,5,1,0,0,1,0,0,0,0,0,18
5,5,1,0,0,1,0,0,0,0,0,13
6,5,1,0,0,1,0,0,0,0,1,41
7,5,1,0,0,1,0,0,0,0,0,35
8,5,1,1,0,1,0,0,0,0,1,85
9,5,1,1,0,1,0,0,0,0,0,151
10,5,1,1,0,1,0,0,0,0,0,73
11,5,1,0,0,1,0,0,0,0,0,56
12,5,1,0,0,1,0,0,0,0,0,84
13,5,1,0,0,1,0,0,0,0,0,45
14,5,1,0,0,1,0,0,0,0,1,73
15,5,1,0,0,1,0,0,0,0,0,32
16,5,1,0,0,1,0,0,0,0,0,43
17,5,1,1,0,1,0,0,0,0,0,100
18,5,1,1,0,1,0,0,0,0,0,96
19,5,1,1,0,1,0,0,0,0,0,92
20,5,1,0,0,1,0,0,0,0,0,94
21,5,1,0,0,1,0,0,0,0,0,22
22,5,1,0,0,1,0,0,0,0,0,39
23,5,1,0,0,1,0,0,0,0,2,77
0,6,1,0,0,1,0,0,0,0,0,38
1,6,1,0,0,1,0,0,0,0,1,43
2,6,1,0,0,1,0,0,0,0,0,17
3,6,1,0,0,1,0,0,0,0,0,58
4,6,1,0,0,1,0,0,0,0,0,36
5,6,1,0,0,1,0,0,0,0,0,18
6,6,1,0,0,1,0,0,0,0,1,42
7,6,1,0,0,1,0,0,0,0,0,36
8,6,1,1,0,1,0,0,0,0,0,58
9,6,1,1,0,1,0,0,0,0,1,93
10,6,1,1,0,1,0,0,0,0,0,102
11,6,1,0,0,1,0,0,0,0,0,37
12,6,1,0,0,1,0,0,0,1,0,173
13,6,1,0,0,1,0,0,0,0,1,69
14,6,1,0,0,1,0,0,0,0,0,62
15,6,1,0,0,1,0,0,0,0,0,74
16,6,1,0,0,1,0,0,0,0,0,38
17,6,1,1,0,1,0,0,0,0,2,158
18,6,1,1,0,1,0,0,0,0,0,106
19,6,1,1,0,1,0,0,0,0,0,100
20,6,1,0,0,1,0,0,0,0,0,98
21,6,1,0,0,1,0,0,0,0,2,103
22,6,1,0,0,1,0,0,0,0,1,86
23,6,1,0,0,1,0,0,0,0,2,80
0,0,0,0,1,1,0,0,0,0,0,37
1,0,0,0,1,1,0,0,0,0,0,37
2,0,0,0,1,1,0,0,0,0,0,42
3,0,0,0,1,1,0,0,0,0,1,62
4,0,0,0,1,1,0,0,0,0,0,38
5,0,0,0,1,1,0,0,0,0,0,38
6,0,0,0,1,1,0,0,0,0,1,65
7,0,0,0,1,1,0,0,0,0,0,74
8,0,0,1,1,1,0,0,0,0,0,102
9,0,0,1,1,1,0,0,0,0,0,104
10,0,0,1,1,1,0,0,0,0,0,90
11,0,0,0,1,1,0,0,0,0,1,83
12,0,0,0,1,1,0,0,0,0,0,71
13,0,0,0,1,1,0,0,0,0,0,83
14,0,0,0,1,1,0,0,0,0,0,72
15,0,0,0,1,1,0,0,0,0,0,150
16,0,0,0,1,1,0,0,0,0,0,59
17,0,0,1,1,1,0,0,0,0,0,125
18,0,0,1,1,1,0,0,0,0,0,120
19,0,0,1,1,1,0,0,0,0,0,122
20,0,0,0,1,1,0,0,0,0,0,138
21,0,0,0,1,1,0,0,0,0,0,87
22,0,0,0,1,1,0,0,0,0,1,157
23,0,0,0,1,1,0,0,0,0,1,68
0,1,0,0,1,1,0,0,0,0,1,65
1,1,0,0,1,1,0,0,0,0,0,38
2,1,0,0,1,1,0,0,0,0,0,39
3,1,0,0,1,1,0,0,0,0,0,42
4,1,0,0,1,1,0,0,0,0,0,57
5,1,0,0,1,1,0,0,0,0,0,62
6,1,0,0,1,1,0,0,0,0,0,40
7,1,0,0,1,1,0,0,0,0,2,134
8,1,0,1,1,1,0,0,0,0,0,98
9,1,0,1,1,1,0,0,0,0,0,108
10,1,0,1,1,1,0,0,0,0,1,108
11,1,0,0,1,1,0,0,0,0,0,79
12,1,0,0,1,1,0,0,0,0,1,103
13,1,0,0,1,1,0,0,0,0,1,98
14,1,0,0,1,1,0,0,0,0,2,127
15,1,0,0,1,1,0,0,0,0,0,61
16,1,0,0,1,1,0,0,0,0,0,98
17,1,0,1,1,1,0,0,0,0,0,125
18,1,0,1,1,1,0,0,0,0,0,208
19,1,0,1,1,1,0,0,0,0,0,122
20,1,0,0,1,1,0,0,0,0,0,125
21,1,0,0,1,1,0,0,0,0,0,43
22,1,0,0,1,1,0,0,0,0,0,48
23,1,0,0,1,1,0,0,0,0,1,80
0,2,0,0,1,1,0,0,0,0,1,72
1,2,0,0,1,1,0,0,0,0,0,53
2,2,0,0,1,1,0,0,0,0,0,43
3,2,0,0,1,1,0,0,0,0,1,106
4,2,0,0,1,1,0,0,0,0,0,131
5,2,0,0,1,1,0,0,0,0,1,68
6,2,0,0,1,1,0,0,0,0,2,137
7,2,0,0,1,1,0,0,0,0,0,73
8,2,0,1,1,1,0,0,0,0,1,131
9,2,0,1,1,1,0,0,0,0,0,97
10,2,0,1,1,1,0,0,0,0,0,122
11,2,0,0,1,1,0,0,0,0,0,61
12,2,0,0,1,1,0,0,0,0,0,73
13,2,0,0,1,1,0,0,0,0,1,95
14,2,0,0,1,1,0,0,0,0,0,69
15,2,0,0,1,1,0,0,0,0,0,68
16,2,0,0,1,1,0,0,0,0,0,60
17,2,0,1,1,1,0,0,0,0,1,153
18,2,0,1,1,1,0,0,0,0,2,268
19,2,0,1,1,1,0,0,0,0,1,155
20,2,0,0,1,1,0,0,0,0,0,142
21,2,0,0,1,1,0,0,0,0,0,44
22,2,0,0,1,1,0,0,0,0,0,48
23,2,0,0,1,1,0,0,0,0,0,44
0,3,0,0,1,1,0,0,0,0,0,37
1,3,0,0,1,1,0,0,0,0,0,82
2,3,0,0,1,1,0,0,0,0,0,38
3,3,0,0,1,1,0,0,0,0,1,82
4,3,0,0,1,1,0,0,0,0,0,40
5,3,0,0,1,1,0,0,0,0,0,50
6,3,0,0,1,1,0,0,0,0,0,41
7,3,0,0,1,1,0,0,0,0,1,97
8,3,0,1,1,1,0,0,0,0,1,132
9,3,0,1,1,1,0,0,0,0,1,122
10,3,0,1,1,1,0,0,0,0,0,87
11,3,0,0,1,1,0,0,0,0,2,117
12,3,0,0,1,1,0,0,0,0,0,69
13,3,0,0,1,1,0,0,0,0,0,111
14,3,0,0,1,1,0,0,0,0,2,133
15,3,0,0,1,1,0,0,0,0,0,63
16,3,0,0,1,1,0,0,0,0,0,58
17,3,0,1,1,1,0,0,0,0,0,123
18,3,0,1,1,1,0,0,0,0,0,119
19,3,0,1,1,1,0,0,0,0,2,181
20,3,0,0,1,1,0,0,0,0,0,122
21,3,0,0,1,1,0,0,0,0,0,46
22,3,0,0,1,1,0,0,0,0,0,44
23,3,0,0,1,1,0,0,0,0,0,52
0,4,0,0,1,1,0,0,0,0,0,42
1,4,0,0,1,1,0,0,0,0,0,40
2,4,0,0,1,1,0,0,0,0,0,37
3,4,0,0,1,1,0,0,0,0,0,38
4,4,0,0,1,1,0,0,0,0,2,97
